Age,Genre,3D,IMAX,Rating_IMDB,Rating_Rotten_Tomatoes,Streaming_Netflix,Streaming_Amazon_Prime,Streaming_Disney+,Actor_1_Popularity,Actor_2_Popularity,Director_Popularity,Marketing_Budget,Viewer_Reviews,Awards_Won,Marketing_Campaign_Success,Sequel,Prequel,Social_Media_Buzz,Movie_Length_minutes,Budget,In_Theaters,Interest Level
54,Drama,0,0,5.868145034542727,75.869125350821,1,1,0,57.448534364180645,73.85940249100263,43.752525538890936,852036.0944879128,3.060884667702805,1,1.17669044248888,0,1,18.21532533140974,203,18792131.44943358,0,Low
27,Romance,0,0,7.267868263324965,45.964182610933904,1,0,0,86.32253850618815,30.82189818459691,6.33932570124625,684340.8368303797,5.739780371726777,4,7.60202517641956,1,1,56.950078163051614,152,78241184.20104061,0,Medium
27,Drama,0,0,7.319314865636465,41.81569305533489,1,0,1,48.23387195169869,46.87570987165998,52.138104528536964,266104.3633872236,5.063917248757508,0,4.7593195901074505,1,1,91.30779014912393,167,95585593.14312,1,High
36,Drama,1,1,2.5452451693490463,93.53826163334179,0,0,1,99.46186141176796,60.34362366073455,50.969208062654815,688274.8772785903,6.216498093054555,2,5.728228916262434,0,1,96.8676183694597,227,58065105.5772896,1,High
34,Action,0,0,5.501014768689643,25.837030889179324,1,0,1,68.23799825426129,17.956067655957717,15.80538253713751,792664.212470124,8.894394103340748,1,2.0322038602968275,0,1,65.95835921337647,85,68231544.98334529,1,High
38,Action,1,1,4.7076228553069175,12.924286659659977,1,0,1,8.333415813834325,74.42214404314447,11.28009922498183,307487.4888269912,8.809726510735576,0,9.925428059086931,0,0,98.38241961183859,97,33813722.03416364,0,High
31,Action,0,1,8.834742696424458,58.86976821268636,0,0,0,99.29038103651556,30.96139372304464,13.233676569349559,37001.34012168826,5.059684646423737,0,3.722210442863614,0,1,57.50278964863794,222,38214616.69656509,1,Medium
26,Comedy,0,0,6.682770290965387,96.96285941613371,0,1,1,41.381529441238854,66.5748141313626,11.001796402634593,932846.3455630468,1.1382962566125099,3,6.714906954368053,0,0,44.8178979483124,201,73491984.33552109,0,Medium
63,Sci-Fi,0,1,5.792536597743836,38.40608215899148,1,1,1,29.45285085070277,16.67002201923799,61.36111135813922,345834.65845733485,4.837994251428729,1,6.231127103690189,0,0,55.60715843587634,234,92784332.73084123,1,Medium
18,Comedy,0,0,2.0385517796102564,7.141639599249371,0,0,0,56.230039174210674,69.12364826142867,20.451782587888943,107375.28152142167,6.455741836817263,4,8.065829835324912,1,1,12.455527032088687,162,62935939.88371279,1,Low
62,Sci-Fi,1,1,6.450741003910703,34.59122146364718,0,0,0,31.126451590265567,13.690619208235713,25.891585066558882,492365.01452175423,6.019882831882556,1,3.644532600597645,1,1,40.76987604885339,101,79005806.05768621,0,Medium
30,Sci-Fi,1,1,2.054835151122101,51.087233777636285,0,1,0,9.55929320489508,43.11029313072838,18.183642270992532,768699.3278684696,6.86202495220185,1,7.803346104975136,1,0,46.38210025002234,238,17246338.239795763,1,Medium
21,Drama,0,0,4.034859180091768,17.030377656589156,1,1,1,1.141405964838495,25.473401300148804,95.8256951404018,222425.66730294158,2.3866815922577516,0,4.442515576171609,1,0,85.01415207337683,206,21274713.116771556,0,Medium
18,Drama,1,0,2.2855776833289867,66.15211958759271,0,1,0,45.50875193910597,75.08914969339007,85.6071288520317,270220.56008322997,6.8188158890265935,3,4.700448692617142,1,1,76.10621068150228,125,53250265.21465567,1,High
57,Sci-Fi,0,0,7.22866282321932,99.77718951200985,1,0,1,83.84947880043264,26.94146544618058,23.818988897800565,243472.2718117846,2.64386456869395,3,7.054412738380932,0,1,60.541231937255276,234,17737763.80505977,0,Medium
49,Sci-Fi,0,0,2.8562690245253735,45.72220812216294,1,0,0,57.65920337737758,88.29001333314423,33.42906309829047,991681.3797788465,7.754715826270741,1,8.05857194566422,0,0,35.38044625275072,101,63536007.51507027,0,Medium
51,Comedy,0,0,4.526734358692234,36.11812711629105,1,1,0,99.92152259540065,89.29020092925467,21.779391388194718,198206.329996812,4.05178851936412,1,7.001799725085032,1,0,19.516423983573052,97,29236153.220930427,1,Low
45,Comedy,0,1,9.061072998569008,40.669712516612194,1,0,1,29.397817919072796,20.4476902070558,49.69571998662155,575944.6967491579,7.389058900433082,2,9.09891568514037,1,1,35.428737070548166,200,79174108.6048225,0,Medium
48,Drama,1,1,2.8388474505907326,12.399471661124913,0,0,0,28.765051411245476,61.770748555764705,2.9414427149511058,925339.3770153073,1.430790390154964,0,3.566431265590606,0,0,68.30060302495406,165,80830223.62677291,1,Medium
25,Action,0,1,5.570245575629012,88.44408654119616,1,0,0,16.815196563160477,9.684046530276468,67.46543288078277,147749.67230890147,4.67074023031822,4,9.105550588917545,0,0,27.04074210941828,231,46432366.82995977,0,Low
56,Sci-Fi,0,1,4.7734449504941985,42.067739896613844,0,1,0,17.242295238268184,39.76217286056129,52.79265683194652,970883.3436698326,7.3453107003699944,4,2.1777717334904083,0,1,43.26178287520743,211,18162982.440259766,0,Medium
43,Comedy,1,1,1.1631163694115676,39.34016673105929,1,1,0,29.233473004994732,71.61885122062596,89.96525390180922,947529.7571612289,3.041834646983447,3,6.935772871269825,0,0,39.29025325328652,155,64712818.61208506,0,Low
51,Drama,0,1,8.134823022155315,66.30933702011696,0,0,0,79.49116448207918,66.2829014381417,17.274875748513,884687.4150712043,8.157583403175003,0,5.928675862421597,1,1,76.79341631531496,217,99279423.12453228,1,High
20,Comedy,0,1,1.6214131568313976,44.76130867218123,1,0,1,90.66992227300834,62.845366271254186,80.60681536005204,215341.96480867226,6.6770175979443875,3,5.451723463740305,1,1,88.49491916375429,129,62296830.70445808,0,High
29,Sci-Fi,0,0,5.268295188792583,65.17511341197675,0,0,1,97.53362980106044,28.971545502581915,79.40414043220485,634421.0009549723,6.288055949348185,4,3.7982082597596047,0,1,70.23772472428672,97,3673891.602329384,0,High
18,Sci-Fi,1,0,6.0461046544505495,7.083182722947964,1,0,0,23.99667575554881,38.4244699940058,13.590937732471806,761130.5814882789,4.181939687839034,1,5.533594707774108,0,0,34.81862383237038,156,1827668.1791315498,0,Low
61,Romance,0,1,6.655838109531284,81.55861102850052,1,0,1,88.24845701579508,11.191668325328331,40.45736319026863,986041.9002682333,5.342063233430058,0,2.4559602074623292,1,1,43.88452784861284,167,32104160.85218139,1,Medium
22,Action,1,1,7.197684663770881,94.10989133506085,0,1,1,33.497253838456366,72.1832592229265,17.84511147330717,181243.39825928904,6.376143708800678,0,4.323888497905081,1,0,15.19166525131842,178,19658802.305354446,1,Low
47,Romance,0,0,3.2794514517044355,65.2277732297792,1,0,1,12.171213907171557,50.884990882336076,26.217329545297343,766259.8736197772,5.252159025234014,2,1.8881282573548968,1,1,17.641647328894376,210,81323815.59361649,0,Low
47,Drama,0,0,1.0898089899260444,95.50202695702227,1,0,0,87.13246762649639,71.1677976022198,27.06137130822389,339462.3687571858,7.284819915465041,1,6.146619398076876,0,1,17.264964185124985,133,84496086.13689645,0,Low
34,Comedy,1,0,7.510992961194208,15.991799122626366,1,0,0,63.97445782971824,25.645408954890403,56.0674030085515,176450.83910243431,4.9032723979626365,1,1.8619109757966426,1,0,13.92804939856971,116,25936015.25391657,1,Low
64,Drama,0,0,5.820909394128208,48.264202758555015,0,1,0,17.30835871202511,33.11938463487156,41.72968224428608,421955.5642726411,2.820458635678273,3,2.4431017951464913,0,0,18.778541622403885,169,32631913.21729428,0,Low
40,Sci-Fi,0,1,8.52505932886524,60.57886666059928,1,1,1,43.553294493787256,34.08731838875135,94.82554759662423,794042.0762364678,2.925404045209425,0,1.7692012133873318,0,0,21.066132055257405,138,23701072.074739955,0,Low
32,Romance,1,0,8.392495266106248,58.59192809469748,1,0,1,29.438511792829697,3.5484985649744036,13.510644052753507,465384.9539003481,1.0522339195864698,3,4.431795759568701,0,1,12.072748435965657,210,90847416.48238927,0,Low
54,Romance,1,1,8.58993551009095,40.74471612981528,0,1,0,73.9426623023095,34.76373941023173,97.39552135016967,537985.5771028454,3.708619440028052,1,8.577626089765136,1,0,64.38581146653847,95,50314668.52876599,0,Medium
38,Romance,1,1,5.365851939815862,34.470356527259874,0,1,0,45.888206831802535,80.52715277828531,23.83322538121213,995164.2507899211,7.7402587643066765,2,9.16206752470445,1,1,99.04975192363776,116,65648090.70379379,0,High
31,Drama,1,1,4.002655562531791,13.555578232491461,0,1,1,98.93871456553211,89.83255107922412,77.51451970180345,399710.1902578686,8.147464379538485,0,1.6470050914001204,0,0,88.03948772057335,188,41606660.46129037,0,High
19,Sci-Fi,1,0,8.124023823322329,39.78250260566554,0,1,1,6.419753243699917,52.30361324795682,34.55802269110932,615785.3539545306,2.82220787886175,1,6.710951267754643,1,1,5.514669658782535,62,63138317.93110266,1,Low
28,Comedy,0,0,5.061647017263295,17.103420695443027,0,1,0,36.14651134748842,46.0946678267028,15.165058146314077,365878.95741375646,9.63139597184267,2,7.159468821328661,0,1,42.88282211047575,73,38646952.134501435,0,Medium
56,Comedy,1,1,2.6509797676309104,73.70220197272963,1,1,1,48.70811654388776,4.051637251237655,85.93102933937776,393392.86068237625,5.521625141321141,4,5.8039294818882174,1,1,86.07174734404445,93,34033875.92914962,0,High
55,Drama,0,1,8.69476617605327,21.67426261396441,1,0,1,50.810221920083656,88.04122942095287,31.577229024409856,695945.1126919627,9.252808741166524,1,7.002863753225913,0,1,14.332806981207646,129,63484559.31003068,1,Medium
51,Romance,0,1,8.943038890951126,6.797965223168852,1,1,1,32.277646416178044,2.288011129161399,66.22668501845737,937949.0891187886,7.36088753675468,4,3.1032164389878574,0,0,84.91686951855223,128,59147101.59709403,1,High
55,Action,0,0,5.196787805261531,55.6842476439062,0,1,1,73.19478466065924,94.53025794081097,57.07792482357603,542816.591541829,7.501900807201718,3,5.406797906371144,1,0,59.67736314595203,238,29423442.62137817,1,Medium
51,Drama,1,1,1.6812975457880872,59.92774353922076,1,0,1,87.59996027540849,49.432408620120974,47.70387462969656,768631.5290198311,1.7653925917546403,4,4.517882641322457,1,1,93.19855670701507,163,15019910.186915394,1,High
35,Drama,1,0,4.490434809252381,87.31939306677005,0,0,1,93.93321089580844,34.85151486389793,50.08612779220537,90117.35225814686,2.979920142072376,1,1.8073715629566796,0,1,87.72787231217809,88,36920811.71442995,0,High
47,Sci-Fi,0,1,8.231838935163431,58.12117962935051,0,0,1,80.70424430315309,92.49762504942335,73.49155349513647,211946.87939449504,1.0793334996502537,4,6.630007957502401,1,0,68.02639788381303,107,41578244.15027673,1,Medium
32,Comedy,1,1,9.115966256916058,35.20260451862113,1,0,0,85.20743953335334,3.414708317899577,9.689518498220616,502629.5092786129,7.4451487642906375,0,5.456936734043916,0,0,66.12444332739686,153,62905564.90911803,0,High
44,Drama,1,1,2.8312546824783626,80.49817627110573,0,1,0,55.503984761379556,58.56106459203962,67.14988553383262,20991.711905146018,4.09994459585659,1,3.4765662421232486,0,0,22.103256036798907,138,91461423.48732269,1,Low
51,Drama,1,0,1.6027625082274437,54.487610425554685,0,1,1,82.76293441625464,55.34431992543442,89.6853980384593,253602.12378379624,8.079872644687121,2,5.263167343630343,0,0,12.558543748642846,176,3714861.2735392214,1,Low
55,Romance,1,0,8.896154078195547,8.848748178487982,1,1,1,31.04688700564727,22.712719719926824,6.721031504966551,517883.8885351412,4.0504259794332365,4,7.977682165577527,0,0,42.12394956691104,203,24441735.152930308,1,Medium
50,Romance,0,1,4.504644450809877,57.01920547101142,0,1,1,40.44939744881223,43.45985570367085,14.924680584133007,15946.237058044411,8.37400377068975,0,8.214919865272575,0,0,19.47142390981935,197,19452222.63372808,0,Low
41,Action,0,0,5.87584867840807,90.89383599674457,0,0,0,32.37438836803589,65.57413658843325,71.94656173350111,265281.73993981566,2.176284283734817,3,6.845735158744322,0,1,11.139255050098136,206,50279211.42850898,1,Low
32,Sci-Fi,1,1,9.71259230845683,40.234949924323836,1,1,0,47.27134620934462,72.98598849131082,44.290883176217136,514516.7886563936,2.5603584108175736,3,5.2097305006014745,0,0,30.930346594016456,126,43027110.623611666,1,Medium
47,Action,0,0,1.5990825512280056,30.336254388080206,0,1,1,29.272382007625,1.0709690119513984,40.95131346055515,573576.0987332644,4.067888856255428,4,6.181746752834632,0,0,86.1885043368682,223,72930858.61963682,1,High
59,Romance,1,0,6.83486206706886,15.203476244783985,0,0,0,96.19953278319024,93.74848957901051,14.559696819879349,925825.9413622501,4.67638649994046,3,4.465138342200554,1,1,2.6976672478177615,191,24317349.663231898,0,Low
34,Comedy,1,0,1.6669488031738036,15.993106671600374,1,1,1,31.971618172561147,17.28801186688843,51.17023403106102,645700.2776273573,4.138325297586805,2,2.139007086948144,1,0,29.971130490495387,134,59490386.738400884,0,Low
22,Romance,0,1,4.379220356198504,43.84437694984007,1,1,1,10.706409272983043,24.12446298801356,13.527985808441347,415321.06672746374,7.872823292708979,1,4.470585376474827,0,0,42.981166336234736,220,88397340.63363594,1,Medium
46,Sci-Fi,0,0,8.234330906741022,59.97230259199142,1,1,1,53.154899438990924,27.083871123690976,48.1854251747435,930420.8259559347,1.8725625336404323,0,5.772994804626708,0,0,51.54640521191337,87,91076706.21783864,0,Medium
21,Romance,0,0,4.90125009480071,8.980925111790572,1,1,1,6.65280876607246,4.744193518651496,76.59791459720401,785098.1004044064,4.160953176746393,4,6.389506131855256,0,1,18.976173329915937,180,95882582.01203062,1,Low
27,Sci-Fi,1,1,9.974641185126554,94.0172903134914,0,0,1,11.943773464549471,13.182160235442167,26.56817143082919,200808.91219163485,8.535159995639134,3,9.422208784491588,1,0,96.45779978396507,68,77348789.09279086,0,High
34,Sci-Fi,0,1,6.031533564519419,75.75822812707439,0,0,1,22.71954953042838,98.64864237147204,48.597830649793,131711.51898747095,1.601173695359548,1,7.996001005275546,0,1,58.30843131364676,193,90608191.8352656,1,Medium
27,Sci-Fi,1,1,3.8904593737235813,59.075767910082604,1,0,1,46.97067473833203,32.20645700035132,99.20958097028674,676135.8241069902,9.481091569042217,2,2.367933053002096,0,0,52.68894415864737,182,23529634.111328896,0,Medium
34,Sci-Fi,0,1,2.981001933142778,83.01542842296008,0,0,0,43.89184229859376,12.414807943565885,68.97839191204969,560323.2824114069,9.876851580448117,3,2.5676398598763526,0,1,1.8734363041037745,108,19838336.340612654,1,Low
37,Sci-Fi,0,0,4.154684808575457,8.938488924399216,0,0,1,80.16949433827632,11.592134856287709,84.29432035921467,789883.9401789629,1.7971135644257208,3,1.9044528331577864,1,0,49.0858225602047,150,748159.5696745928,0,Medium
41,Comedy,1,0,4.352799463835957,48.20704889557931,1,1,0,74.20799073452723,72.22653679932722,42.06991304949403,739066.2450286078,3.621452700301633,0,7.6436355449882605,1,0,83.92939231606323,184,70713751.30716692,0,Medium
22,Action,1,0,1.6184230995156488,63.37921955930468,1,1,1,43.20551110507943,85.60229773923145,77.01823138945967,625586.3223236576,4.351605994318206,2,7.355100506426713,1,0,22.74480976207303,135,93752972.06259306,1,Low
51,Drama,1,0,4.326167794840958,83.03663770571063,0,0,1,34.03671654998736,26.438277651338517,5.010408121190862,986395.7894572633,7.987522317874535,2,9.87726611527193,0,1,35.769549270254885,209,18774840.969663475,1,Medium
23,Action,1,0,5.178146677653024,78.5634864448775,1,0,0,32.33040962208836,3.070041721188262,13.168207071682254,534056.1403802983,6.363341309050604,4,5.698210758979138,0,0,3.0365750040818593,163,63730663.1851452,0,Low
19,Sci-Fi,1,1,7.504639770149242,28.429855721626563,1,0,0,77.6255136421069,23.085911826090225,21.103988699086152,113992.65074521811,6.7992913044331065,0,8.437734359639936,1,0,97.71582390914573,235,74671329.94625558,1,High
30,Comedy,1,0,6.910565362494472,94.14713678636123,1,1,1,6.155168215905705,6.595053388878976,40.79324053690674,828445.2912511723,7.817588405366553,4,6.187958727785088,0,1,7.598527915676041,208,92768662.09129085,1,Low
60,Romance,1,0,7.378890897062388,13.310238301656165,0,0,0,2.2693433015499767,11.23609872637411,84.72874295425055,252601.50898336328,2.0618109949332313,0,8.866780412746934,1,1,89.92389126704737,92,64721336.37932044,1,High
60,Comedy,1,0,1.0752731368917139,87.63822824349405,1,1,1,79.75889480073816,43.7193038649166,35.280339028005116,777524.8459957744,8.498885112192362,2,7.489189353724764,1,1,31.985783703865014,216,97032343.90160036,1,Low
28,Sci-Fi,0,1,2.9590065962248246,97.12308471085724,0,1,1,48.23749122291588,23.761918715301626,65.80749815803082,957149.9889040514,7.3505782376212965,0,6.7859561349212765,0,0,59.16808379660198,112,34532846.78715352,0,Medium
64,Comedy,1,1,6.955158595598708,18.538198799039932,0,1,0,13.957232716804022,52.07864197401692,71.22211518554485,697098.7184503769,6.196075526767332,0,6.086104038847453,0,1,68.25223845663433,99,35057860.52376363,1,High
40,Comedy,1,0,5.3559043136177245,72.48454035617475,0,1,0,24.321027524855623,26.095881572461845,59.0320530547458,596434.1307888513,9.00761801304751,0,7.506734719986773,0,0,14.942087575680336,77,54346949.750433125,0,Low
33,Sci-Fi,0,1,1.0478212810151135,4.988266359021848,1,0,0,93.31789135664087,94.11319280919182,36.366954848843484,460925.78949936555,7.302757184954264,1,4.776884584039094,0,1,44.932178400253214,234,38411837.92347912,0,Medium
48,Comedy,1,1,8.240451781886401,41.13685968877634,1,1,0,86.0907945868649,90.68845282470019,58.128280829640886,365045.45612940786,2.8152996636792285,1,1.869189226350977,1,1,33.221143924417596,72,242430.2559245091,1,Low
28,Drama,0,1,7.955286159613037,52.11204662056973,1,1,1,71.26871997217329,57.11380439603614,34.884293686184876,353651.7462208644,4.8677084296810005,2,1.3598751591805671,1,0,6.603644094941068,214,73204025.30619004,1,Low
33,Drama,0,1,5.935772466942064,58.48387736505377,1,0,0,48.74029780339533,36.08797520675123,9.303500116649197,636736.333003881,5.4463858024216,0,5.311213584482565,1,0,83.48617178492489,133,75196532.44370049,0,High
25,Comedy,1,1,1.598169931986449,93.65778757660739,1,1,0,52.51203899294719,38.73354132143882,99.28759384041543,751521.8438208081,1.4969586407536508,2,6.393624239981272,1,0,5.471607893250296,155,74722763.00820836,1,Low
21,Romance,0,1,7.8986354457932615,67.55281804212527,0,1,0,97.5492089931119,41.7733760313052,13.59106290961858,678838.55241493,9.591737620240501,1,1.709641275135629,1,0,65.67253798890282,164,34567564.59438562,1,High
57,Sci-Fi,1,1,6.253422289582275,48.64651717070446,0,1,0,96.61127394454442,73.03035289135946,8.162489999769678,199211.69109236918,2.157195347171906,0,3.58213194020892,1,1,32.09366026556485,232,52276718.383786075,0,Low
21,Drama,0,0,8.037639794421633,81.15782859032305,0,0,0,22.311635532797595,45.71226055636495,87.97454417150844,494493.1929633477,7.2771514050405415,4,3.8982898537793838,0,1,20.020803392984792,190,36061354.46584928,0,Medium
42,Romance,0,0,7.765722931562564,95.10274927448648,1,1,1,81.2993520642265,85.81626470408385,30.881631428396616,791848.4321108799,5.556079324817921,1,6.065159816874261,1,1,67.04151908221898,209,1702036.3630615124,0,High
20,Comedy,0,1,8.227018647620534,3.184548719546793,0,1,1,20.527023950534662,94.4653838071061,65.37940043327725,476228.3741108672,1.2306902489598033,1,3.506342104385102,0,0,57.87923373809438,214,56288649.23301473,1,Medium
49,Romance,1,0,5.6620725976416235,98.26960595334783,0,0,0,22.140210310511186,34.25866918451445,33.57156723656105,537086.6564557584,9.322727282779255,1,1.8608373960040603,0,0,32.210369480108156,126,12463690.541792702,1,Medium
20,Action,1,0,2.262920663741635,9.527081767304352,1,0,0,67.9332103822931,56.50875365619233,39.75397280865264,771364.9121226514,8.6665312793704,0,2.483710668518951,1,1,51.783114077664685,92,8096128.2767349165,0,Medium
44,Drama,0,1,7.040417260417198,81.62429114760738,1,1,1,41.09510876016729,10.410597146423878,26.949184229662855,661604.0409588264,5.71832135113452,3,2.565530214437739,1,1,25.377473019414737,61,75574356.96280904,0,Medium
46,Comedy,0,0,6.584264065467735,28.753140502589837,0,1,0,93.2228963035455,20.84643572886954,34.96135657350801,409935.5759615102,3.060481025255007,4,8.584254498004853,0,0,86.50594944126652,134,1049669.621568752,1,High
49,Sci-Fi,1,1,7.6802786847917845,14.085786117633303,0,0,1,9.811963754704873,41.93311090430585,41.659339658067765,895517.2984830247,2.0946060161208484,4,3.5588771828046233,0,1,32.068059252389,233,95904943.51651174,1,Low
36,Comedy,1,1,2.5289290544566176,44.54570833166966,1,1,1,51.64103844013981,21.414068874276108,72.32119084014195,163404.5015948151,4.27053231488914,2,7.432225605232812,1,1,25.270149925601608,133,51574010.87484643,1,Low
38,Sci-Fi,0,1,2.754776799102603,64.75170136531375,1,0,0,91.933631513869,87.77948858808304,51.642083229244385,995520.9321417344,3.2988545294148146,0,6.110548717053752,1,1,75.43153739490546,220,98303341.42754422,0,Medium
22,Comedy,0,0,9.013685654973957,38.714232657324025,1,1,1,90.50725238747101,16.670339349850707,94.41295649854072,119733.72589776096,5.5602208090566885,1,9.793348782547978,0,0,2.7416563113975734,194,5893957.490023572,1,Low
35,Romance,1,0,7.749800186068637,6.401975419987197,1,0,0,16.49639212815838,46.1104213337561,5.146158990038775,15935.021133134664,9.69768366511086,3,3.4554040199218203,1,1,27.533161476521457,202,58394601.93170473,1,Medium
45,Romance,1,0,9.174056398302906,60.346652826212946,0,1,0,37.29713230954919,60.96422480552769,50.80376394057079,890128.882247616,6.174581439066772,0,2.425357184762802,1,0,38.16412684446614,85,34997770.89399353,0,Medium
59,Romance,1,0,7.8284378904752865,90.3379243349568,0,0,1,62.29301860462293,69.4945269079236,58.838254094340094,245708.55485759012,9.009379503010882,0,1.4683405392510434,1,1,88.3415582173468,198,84363901.03214715,1,High
39,Action,1,1,6.374397753912717,38.938321228777916,1,0,1,16.780093592368814,38.92386760292417,92.09950162135311,729969.9278192741,6.857909537461995,3,3.1686369605315248,1,0,95.09373845228608,187,36186151.2499052,0,High
38,Sci-Fi,1,1,6.887194633250863,22.416944985451877,0,0,0,96.83419503252813,87.04080780374812,5.866693838521331,811204.3595571372,5.2772187392848044,1,7.156637977738534,1,1,71.93131872448103,225,26122709.147829175,1,High
23,Romance,0,0,9.00215131546009,44.81515724734872,0,0,1,91.56018354403838,57.263595956714624,57.776458908586385,859127.4046410847,8.691468064600341,0,1.7673240217317456,0,1,49.760646319956315,86,85769557.39728133,0,Medium
18,Action,1,1,6.209260790607464,5.787908393829306,1,0,0,17.52806772441245,44.511270264307626,85.50936292426775,991602.6414285025,5.242312991556978,4,3.202316606346927,1,1,64.42153335671117,194,37527843.856160775,0,Medium
22,Sci-Fi,0,1,6.691521918955487,82.22827086354721,0,1,1,12.994390664837557,7.656822771151625,24.95084508380442,294745.6703299591,8.817653534593248,4,8.69777531365611,1,0,41.98610411645197,188,1781648.6540700907,0,Medium
58,Comedy,1,0,2.408290444032405,82.80774028406849,0,1,1,9.455439798018265,47.00425737607134,87.7529425038698,710533.0985853319,3.6241909261818877,3,6.246576544280682,0,1,30.583757353018118,80,39089881.17384944,1,Low
29,Action,0,1,5.265290981044925,59.212045879533214,0,0,0,91.03492273962648,82.2528482407573,2.8852975181548906,116284.45842254738,2.159317663866893,1,1.6256938622787591,0,1,95.11811874582322,138,65486774.6741931,1,High
43,Drama,1,0,7.44757400762289,35.95718600490056,1,1,0,20.168757169750616,61.83956080391023,73.51300828423925,407402.48206549254,8.697830179266445,3,1.4291482982478696,1,0,12.423632671982455,217,25510517.926757548,1,Medium
63,Action,1,1,3.4384842848472887,80.17855308013255,1,1,0,42.21220792589112,83.38408291918272,93.37820889569664,848123.7216192777,6.286736474134001,0,1.550105877931902,1,0,35.292963236960794,153,43255560.48327321,1,Low
51,Action,0,0,2.820287624720814,55.914015454048354,0,1,1,45.4362851995483,49.90715538933126,66.06256850236616,368290.38801304926,9.001831584240641,4,9.476875451325274,0,1,90.00980703609872,67,5765842.31439433,0,High
31,Sci-Fi,0,1,3.82444127401974,82.7672985464516,1,1,0,60.30209337714319,12.727708804353702,44.463895154064346,591504.2851550784,9.440444862931448,2,8.648842857049491,1,1,72.59100162815427,142,58850469.87224433,1,High
43,Comedy,1,1,3.173505651935501,63.51442046571904,1,1,0,8.101799030995071,2.350344737752226,5.443220630799084,504269.67028090946,1.4826555133430426,3,8.604460378168973,1,1,3.8810436809746824,62,75653862.89365333,1,Low
62,Drama,1,0,2.934213733327563,78.65614184806694,1,1,1,23.449103122651078,31.018735125140527,92.09126751894024,646305.579580933,5.508723716729815,2,9.317950860191912,1,1,3.2868676690004652,114,41389924.883970916,0,Low
44,Romance,1,0,4.823657585812782,60.25773632855824,0,0,1,93.21754830497368,70.10105667828145,47.559326046465905,972921.4949983072,4.374680941670763,2,5.547298512258193,0,1,52.13473379983289,202,42081240.01686586,0,Medium
26,Romance,1,0,9.170546624951808,41.999965753350956,0,1,0,90.93260061958838,79.23573049022768,3.8706776892588532,56679.79097490072,6.632725573631054,4,3.226102040290096,1,0,48.94105256677215,95,8919421.608633151,0,Medium
43,Action,1,0,5.563536820648465,95.83664013268762,1,1,0,78.34777409316352,30.279530627412612,69.29228606154743,574387.555984128,8.142320774820911,3,4.6121320381466635,1,1,44.85616232697551,65,20273892.36474706,0,Medium
64,Sci-Fi,0,1,2.691283427337907,54.57026866300563,0,1,0,2.920723316203328,50.069738167441464,48.70188810404956,863165.7504710344,3.5253119437693208,2,7.4697766559542975,0,0,30.93203242206188,180,15552062.782478476,1,Low
39,Sci-Fi,0,1,1.6927450244278668,60.9038623355133,0,0,0,33.373670081114106,42.69077153897408,13.310186426798662,481901.32903667906,6.011185459358545,0,8.884295843691387,1,0,98.67723326155027,101,48220608.08928764,0,High
64,Romance,1,0,7.265405306241327,22.828276302060175,0,1,1,63.16791479894787,41.64175565079136,22.212909121715697,79448.65875563124,7.3785572191440965,1,4.9158183402957185,1,1,27.926744975354765,109,52972628.54097994,1,Medium
47,Drama,0,1,4.445188879927491,62.93942815330037,0,1,1,28.243830965574094,23.9035226068149,7.384577365128781,560978.8130643541,2.209879745521606,1,5.818428598438551,1,0,49.51398043761563,171,94899119.11529757,1,Medium
60,Comedy,0,0,8.396478519268234,57.58915729881144,0,1,0,91.04908281032395,14.500739397916378,57.85506043114878,332741.8169329966,8.326602153561401,4,9.38604693948628,1,1,41.08441658548356,205,7415827.277295667,0,Medium
34,Drama,0,0,6.935596917766931,19.299001396755468,1,0,0,63.75505672141175,20.4721672648901,62.58091844594892,155786.84355259797,6.454986398676757,3,1.9674877339848618,0,0,17.854693170212467,109,60026810.51818921,0,Low
43,Comedy,1,1,8.166173054872317,6.899122637961228,0,1,0,8.118765014328115,6.4779063291712635,51.06848753718899,849185.4787701896,9.545836934022866,3,8.760692952767116,0,0,21.059263093402578,89,52697202.88009131,0,Medium
53,Romance,0,1,3.4475143547660387,60.831572651762336,0,0,1,90.9915532947346,20.614943440534127,81.89311116725888,522077.9134781305,4.05576027217624,1,2.433767340267423,1,1,91.91197145896751,98,51671686.48378933,0,High
18,Comedy,1,0,7.231230302149523,76.60553466568173,0,1,0,95.81889915944603,1.9108888649125662,86.23987330949335,933343.1359666876,1.9733134810347879,0,5.354752152615583,1,1,85.96969256273955,175,87328612.80954435,0,High
25,Sci-Fi,0,0,3.376557862243469,52.81673572127882,1,0,0,8.693529420780823,63.09858166296185,61.94681527162954,806210.488098466,5.558510809332327,1,2.965808157967536,1,0,20.705386276214885,199,20633293.222479098,1,Low
52,Action,1,0,9.451616315052624,23.450489906644925,1,0,1,53.70366325127017,32.321165331380605,2.262891491035624,693278.8219798937,1.7722969453849498,1,6.426528676215438,1,1,87.69059976704185,118,4173250.1067030085,0,High
32,Action,0,1,6.7273685338003695,66.98567569261046,1,0,1,31.033063939202876,97.34132643126395,69.82773591902583,6020.477861946622,9.725738709916062,3,6.027160795374394,0,1,21.70942687800341,135,67259923.61265583,1,Medium
